shot_distance,minutes_remaining,shot_type,game_date,matchup,opponent,action_type,shot_zone_area,period,shot_made_flag
11,5.15,2,2011-04-17,Casa,NOH,Jump Shot,Left Side,4,0.0
9,4.37,2,2011-04-17,Casa,NOH,Jump Shot,Right Side,4,0.0
3,1.37,2,2011-04-17,Casa,NOH,Jump Shot,Center,4,0.0
2,1.9,2,2011-04-17,Casa,NOH,Layup Shot,Center,4,0.0
2,1.8,2,2011-04-17,Casa,NOH,Tip Shot,Center,4,0.0
5,4.28,2,2011-04-20,Casa,NOH,Jump Shot,Center,1,0.0
1,1.19,2,2011-04-20,Casa,NOH,Driving Layup Shot,Center,2,1.0
6,0.39,2,2011-04-20,Casa,NOH,Jump Shot,Center,2,0.0
3,0.7,2,2011-04-20,Casa,NOH,Jump Shot,Center,2,0.0
3,10.4,2,2011-04-20,Casa,NOH,Layup Shot,Center,3,0.0
27,6.33,3,2011-04-20,Casa,NOH,Jump Shot,Left Side Center,3,0.0
5,1.48,2,2011-04-20,Casa,NOH,Running Jump Shot,Center,3,1.0
3,3.39,2,2011-04-20,Casa,NOH,Reverse Slam Dunk Shot,Center,4,1.0
24,2.58,3,2011-04-20,Casa,NOH,Jump Shot,Left Side Center,4,0.0
21,1.32,2,2011-04-20,Casa,NOH,Jump Shot,Right Side Center,4,0.0
5,9.4,2,2011-04-22,Visitante,NOH,Jump Shot,Center,1,1.0
6,9.17,2,2011-04-22,Visitante,NOH,Jump Bank Shot,Center,1,0.0
15,7.12,2,2011-04-22,Visitante,NOH,Jump Shot,Left Side,1,1.0
24,6.23,3,2011-04-22,Visitante,NOH,Jump Shot,Left Side Center,1,0.0
0,4.55,2,2011-04-22,Visitante,NOH,Dunk Shot,Center,1,1.0
1,3.48,2,2011-04-22,Visitante,NOH,Layup Shot,Center,1,1.0
2,6.51,2,2011-04-22,Visitante,NOH,Layup Shot,Center,2,0.0
24,6.39,3,2011-04-22,Visitante,NOH,Jump Shot,Center,2,1.0
17,5.22,2,2011-04-22,Visitante,NOH,Jump Shot,Left Side,2,0.0
10,3.16,2,2011-04-22,Visitante,NOH,Fadeaway Bank shot,Left Side,2,1.0
22,1.4,2,2011-04-22,Visitante,NOH,Jump Shot,Center,2,0.0
24,11.45,3,2011-04-22,Visitante,NOH,Jump Shot,Left Side Center,3,1.0
23,11.1,3,2011-04-22,Visitante,NOH,Jump Shot,Right Side Center,3,0.0
24,8.52,3,2011-04-22,Visitante,NOH,Jump Shot,Center,3,0.0
11,5.57,2,2011-04-22,Visitante,NOH,Jump Shot,Right Side,3,0.0
8,4.59,2,2011-04-22,Visitante,NOH,Jump Shot,Right Side,3,0.0
25,3.58,3,2011-04-22,Visitante,NOH,Jump Shot,Center,3,1.0
24,4.51,3,2011-04-22,Visitante,NOH,Jump Shot,Center,4,0.0
13,2.26,2,2011-04-22,Visitante,NOH,Fadeaway Jump Shot,Right Side,4,0.0
7,1.21,2,2011-04-22,Visitante,NOH,Fadeaway Jump Shot,Center,4,0.0
20,11.42,2,2011-04-24,Visitante,NOH,Jump Shot,Right Side,1,0.0
5,6.47,2,2011-04-24,Visitante,NOH,Jump Shot,Center,1,0.0
15,4.5,2,2011-04-24,Visitante,NOH,Jump Shot,Left Side,1,0.0
14,7.4,2,2011-04-24,Visitante,NOH,Jump Shot,Right Side,2,0.0
21,5.5,2,2011-04-24,Visitante,NOH,Jump Shot,Left Side Center,2,0.0
3,2.57,2,2011-04-24,Visitante,NOH,Jump Shot,Center,2,0.0
4,2.12,2,2011-04-24,Visitante,NOH,Jump Shot,Center,2,0.0
11,9.28,2,2011-04-24,Visitante,NOH,Floating Jump shot,Center,3,1.0
27,8.38,3,2011-04-24,Visitante,NOH,Jump Shot,Left Side Center,3,0.0
8,6.43,2,2011-04-24,Visitante,NOH,Turnaround Bank shot,Left Side,3,1.0
14,4.4,2,2011-04-24,Visitante,NOH,Jump Shot,Left Side,3,1.0
6,2.37,2,2011-04-24,Visitante,NOH,Running Hook Shot,Center,3,1.0
14,2.7,2,2011-04-24,Visitante,NOH,Jump Shot,Left Side,3,0.0
1,0.37,2,2011-04-24,Visitante,NOH,Layup Shot,Center,3,0.0
9,5.19,2,2011-04-24,Visitante,NOH,Pullup Jump shot,Right Side,4,1.0
6,3.5,2,2011-04-24,Visitante,NOH,Jump Shot,Center,4,0.0
26,2.5,3,2011-04-24,Visitante,NOH,Jump Shot,Center,4,0.0
25,0.4,3,2011-04-24,Visitante,NOH,Jump Shot,Center,4,0.0
17,7.51,2,2011-04-26,Casa,NOH,Jump Shot,Center,2,1.0
14,7.6,2,2011-04-26,Casa,NOH,Fadeaway Jump Shot,Left Side,2,0.0
18,5.45,2,2011-04-26,Casa,NOH,Jump Shot,Left Side Center,2,0.0
26,5.14,3,2011-04-26,Casa,NOH,Jump Shot,Center,2,0.0
13,4.24,2,2011-04-26,Casa,NOH,Jump Shot,Left Side,2,0.0
2,3.31,2,2011-04-26,Casa,NOH,Driving Slam Dunk Shot,Center,2,1.0
2,3.0,2,2011-04-26,Casa,NOH,Driving Layup Shot,Center,2,1.0
8,1.42,2,2011-04-26,Casa,NOH,Running Jump Shot,Right Side,2,1.0
17,1.8,2,2011-04-26,Casa,NOH,Jump Shot,Right Side,2,0.0
2,0.7,2,2011-04-26,Casa,NOH,Driving Layup Shot,Center,2,1.0
0,8.22,2,2011-04-26,Casa,NOH,Driving Slam Dunk Shot,Center,3,1.0
13,7.48,2,2011-04-26,Casa,NOH,Fadeaway Jump Shot,Left Side,3,0.0
2,5.9,2,2011-04-26,Casa,NOH,Driving Layup Shot,Center,3,0.0
10,8.44,2,2011-04-28,Visitante,NOH,Jump Shot,Left Side,1,0.0
25,7.13,3,2011-04-28,Visitante,NOH,Jump Shot,Right Side Center,1,0.0
15,6.16,2,2011-04-28,Visitante,NOH,Jump Shot,Right Side,1,0.0
13,4.48,2,2011-04-28,Visitante,NOH,Jump Shot,Right Side,1,1.0
14,3.27,2,2011-04-28,Visitante,NOH,Turnaround Jump Shot,Left Side,1,1.0
14,6.2,2,2011-04-28,Visitante,NOH,Jump Shot,Left Side,2,0.0
26,4.23,3,2011-04-28,Visitante,NOH,Jump Shot,Center,2,0.0
2,2.3,2,2011-04-28,Visitante,NOH,Layup Shot,Center,2,0.0
14,1.59,2,2011-04-28,Visitante,NOH,Jump Shot,Left Side,2,0.0
3,1.51,2,2011-04-28,Visitante,NOH,Jump Shot,Center,2,0.0
22,11.2,2,2011-04-28,Visitante,NOH,Jump Shot,Right Side Center,3,0.0
2,10.32,2,2011-04-28,Visitante,NOH,Driving Layup Shot,Center,3,1.0
17,9.41,2,2011-04-28,Visitante,NOH,Jump Shot,Left Side Center,3,0.0
25,1.35,3,2011-04-28,Visitante,NOH,Jump Shot,Right Side Center,3,1.0
25,0.0,3,2011-04-28,Visitante,NOH,Jump Shot,Right Side Center,3,0.0
10,3.36,2,2011-04-28,Visitante,NOH,Jump Shot,Left Side,4,0.0
19,10.55,2,2011-05-02,Casa,DAL,Jump Shot,Right Side Center,1,1.0
26,10.7,3,2011-05-02,Casa,DAL,Jump Shot,Left Side Center,1,0.0
24,9.37,3,2011-05-02,Casa,DAL,Jump Shot,Left Side Center,1,0.0
3,9.29,2,2011-05-02,Casa,DAL,Hook Shot,Center,1,1.0
25,8.32,3,2011-05-02,Casa,DAL,Jump Shot,Left Side Center,1,0.0
14,6.44,2,2011-05-02,Casa,DAL,Turnaround Jump Shot,Center,1,0.0
12,4.28,2,2011-05-02,Casa,DAL,Turnaround Jump Shot,Right Side,1,1.0
3,4.0,2,2011-05-02,Casa,DAL,Jump Shot,Center,1,0.0
19,2.23,2,2011-05-02,Casa,DAL,Jump Shot,Left Side Center,1,0.0
10,4.48,2,2011-05-02,Casa,DAL,Jump Shot,Right Side,2,1.0
22,3.32,2,2011-05-02,Casa,DAL,Jump Shot,Right Side Center,2,0.0
14,2.57,2,2011-05-02,Casa,DAL,Jump Shot,Left Side,2,0.0
25,10.39,3,2011-05-02,Casa,DAL,Jump Shot,Left Side Center,3,0.0
15,8.11,2,2011-05-02,Casa,DAL,Jump Shot,Left Side,3,1.0
12,7.36,2,2011-05-02,Casa,DAL,Jump Shot,Left Side,3,0.0
22,5.1,2,2011-05-02,Casa,DAL,Jump Shot,Right Side Center,3,0.0
20,3.51,2,2011-05-02,Casa,DAL,Jump Shot,Center,3,1.0
26,3.0,3,2011-05-02,Casa,DAL,Jump Shot,Right Side Center,3,1.0
19,2.4,2,2011-05-02,Casa,DAL,Jump Shot,Left Side Center,3,0.0
7,1.35,2,2011-05-02,Casa,DAL,Jump Shot,Center,3,0.0
26,1.11,3,2011-05-02,Casa,DAL,Jump Shot,Center,3,1.0
26,0.54,3,2011-05-02,Casa,DAL,Jump Shot,Right Side Center,3,0.0
20,6.0,2,2011-05-02,Casa,DAL,Jump Shot,Left Side Center,4,1.0
24,4.3,3,2011-05-02,Casa,DAL,Jump Shot,Right Side Center,4,0.0
6,4.2,2,2011-05-02,Casa,DAL,Jump Shot,Center,4,0.0
17,3.33,2,2011-05-02,Casa,DAL,Jump Shot,Left Side Center,4,1.0
18,2.42,2,2011-05-02,Casa,DAL,Jump Shot,Right Side,4,0.0
10,1.0,2,2011-05-02,Casa,DAL,Pullup Jump shot,Right Side,4,1.0
25,0.2,3,2011-05-02,Casa,DAL,Jump Shot,Right Side Center,4,0.0
17,9.44,2,2011-05-04,Casa,DAL,Turnaround Jump Shot,Right Side,1,1.0
13,9.18,2,2011-05-04,Casa,DAL,Jump Shot,Right Side,1,1.0
26,5.47,3,2011-05-04,Casa,DAL,Jump Shot,Right Side Center,1,0.0
18,2.5,2,2011-05-04,Casa,DAL,Jump Shot,Right Side,1,0.0
8,6.22,2,2011-05-04,Casa,DAL,Jump Shot,Center,2,1.0
20,5.47,2,2011-05-04,Casa,DAL,Jump Shot,Right Side Center,2,1.0
14,5.18,2,2011-05-04,Casa,DAL,Fadeaway Jump Shot,Left Side,2,1.0
11,3.55,2,2011-05-04,Casa,DAL,Fadeaway Jump Shot,Right Side,2,1.0
17,1.19,2,2011-05-04,Casa,DAL,Jump Shot,Right Side Center,2,0.0
13,1.1,2,2011-05-04,Casa,DAL,Jump Shot,Left Side,2,0.0
27,0.26,3,2011-05-04,Casa,DAL,Jump Shot,Right Side Center,2,0.0
1,11.45,2,2011-05-04,Casa,DAL,Layup Shot,Center,3,0.0
15,5.19,2,2011-05-04,Casa,DAL,Jump Shot,Center,3,1.0
19,4.42,2,2011-05-04,Casa,DAL,Jump Shot,Right Side Center,3,0.0
17,4.5,2,2011-05-04,Casa,DAL,Jump Shot,Center,3,1.0
14,3.19,2,2011-05-04,Casa,DAL,Jump Shot,Center,3,0.0
22,6.31,2,2011-05-04,Casa,DAL,Jump Shot,Right Side Center,4,0.0
24,6.22,3,2011-05-04,Casa,DAL,Jump Shot,Left Side,4,0.0
27,2.43,3,2011-05-04,Casa,DAL,Jump Shot,Center,4,1.0
29,1.41,3,2011-05-04,Casa,DAL,Jump Shot,Right Side Center,4,0.0
16,9.2,2,2011-05-06,Visitante,DAL,Jump Shot,Left Side Center,1,1.0
13,10.47,2,2011-05-06,Visitante,DAL,Turnaround Jump Shot,Center,2,1.0
9,2.48,2,2011-05-06,Visitante,DAL,Turnaround Jump Shot,Right Side,2,1.0
0,0.41,2,2011-05-06,Visitante,DAL,Driving Layup Shot,Center,2,0.0
19,11.21,2,2011-05-06,Visitante,DAL,Jump Shot,Right Side Center,3,1.0
2,5.44,2,2011-05-06,Visitante,DAL,Driving Layup Shot,Center,3,0.0
13,3.32,2,2011-05-06,Visitante,DAL,Turnaround Fadeaway shot,Left Side,3,0.0
7,2.54,2,2011-05-06,Visitante,DAL,Turnaround Fadeaway shot,Center,3,0.0
14,0.41,2,2011-05-06,Visitante,DAL,Step Back Jump shot,Right Side,3,1.0
21,0.2,2,2011-05-06,Visitante,DAL,Jump Shot,Left Side Center,3,0.0
16,5.46,2,2011-05-06,Visitante,DAL,Floating Jump shot,Left Side Center,4,0.0
17,4.33,2,2011-05-06,Visitante,DAL,Turnaround Jump Shot,Left Side,4,1.0
22,2.57,2,2011-05-06,Visitante,DAL,Fadeaway Jump Shot,Right Side Center,4,0.0
22,0.15,3,2011-05-06,Visitante,DAL,Jump Shot,Right Side,4,0.0
28,0.12,3,2011-05-06,Visitante,DAL,Jump Shot,Left Side Center,4,0.0
25,0.3,3,2011-05-06,Visitante,DAL,Running Jump Shot,Right Side Center,4,0.0
9,11.4,2,2011-05-08,Visitante,DAL,Turnaround Fadeaway shot,Right Side,1,1.0
24,10.24,3,2011-05-08,Visitante,DAL,Jump Shot,Right Side Center,1,0.0
10,8.26,2,2011-05-08,Visitante,DAL,Pullup Jump shot,Center,1,1.0
10,6.38,2,2011-05-08,Visitante,DAL,Driving Jump shot,Center,1,0.0
19,4.27,2,2011-05-08,Visitante,DAL,Jump Shot,Right Side,1,0.0
9,2.56,2,2011-05-08,Visitante,DAL,Jump Shot,Right Side,1,0.0
26,1.6,3,2011-05-08,Visitante,DAL,Jump Shot,Right Side Center,1,0.0
7,1.0,2,2011-05-08,Visitante,DAL,Fadeaway Bank shot,Center,1,1.0
11,9.47,2,2011-05-08,Visitante,DAL,Fadeaway Jump Shot,Right Side,2,0.0
14,6.54,2,2011-05-08,Visitante,DAL,Driving Jump shot,Center,2,0.0
9,6.18,2,2011-05-08,Visitante,DAL,Jump Shot,Left Side,2,1.0
22,4.11,3,2011-05-08,Visitante,DAL,Jump Shot,Right Side,2,0.0
17,2.6,2,2011-05-08,Visitante,DAL,Jump Shot,Right Side,2,0.0
25,8.41,3,2011-05-08,Visitante,DAL,Jump Shot,Left Side Center,3,0.0
3,7.5,2,2011-05-08,Visitante,DAL,Driving Jump shot,Center,3,0.0
10,4.46,2,2011-05-08,Visitante,DAL,Pullup Jump shot,Right Side,3,0.0
26,7.59,3,2011-05-08,Visitante,DAL,Jump Shot,Center,4,0.0
2,6.2,2,2011-05-08,Visitante,DAL,Layup Shot,Center,4,0.0
12,9.36,2,2012-04-29,Casa,DEN,Jump Shot,Left Side,1,0.0
13,8.23,2,2012-04-29,Casa,DEN,Jump Shot,Center,1,0.0
1,4.53,2,2012-04-29,Casa,DEN,Reverse Layup Shot,Center,1,1.0
20,4.32,2,2012-04-29,Casa,DEN,Jump Shot,Right Side Center,1,0.0
16,5.23,2,2012-04-29,Casa,DEN,Jump Shot,Left Side Center,2,0.0
6,4.25,2,2012-04-29,Casa,DEN,Jump Shot,Center,2,0.0
17,2.4,2,2012-04-29,Casa,DEN,Jump Shot,Center,2,1.0
28,1.55,3,2012-04-29,Casa,DEN,Jump Shot,Left Side Center,2,0.0
15,1.32,2,2012-04-29,Casa,DEN,Jump Shot,Center,2,0.0
12,0.1,2,2012-04-29,Casa,DEN,Fadeaway Jump Shot,Left Side,2,0.0
1,10.27,2,2012-04-29,Casa,DEN,Driving Layup Shot,Center,3,1.0
19,9.52,2,2012-04-29,Casa,DEN,Jump Shot,Right Side,3,0.0
14,8.22,2,2012-04-29,Casa,DEN,Fadeaway Jump Shot,Right Side,3,0.0
4,4.3,2,2012-04-29,Casa,DEN,Jump Shot,Center,3,1.0
19,3.43,2,2012-04-29,Casa,DEN,Jump Shot,Right Side Center,3,0.0
9,1.2,2,2012-04-29,Casa,DEN,Jump Shot,Right Side,3,0.0
2,7.7,2,2012-04-29,Casa,DEN,Layup Shot,Center,4,1.0
1,6.53,2,2012-04-29,Casa,DEN,Slam Dunk Shot,Center,4,0.0
4,6.25,2,2012-04-29,Casa,DEN,Jump Shot,Center,4,0.0
2,6.7,2,2012-04-29,Casa,DEN,Running Layup Shot,Center,4,0.0
16,5.29,2,2012-04-29,Casa,DEN,Turnaround Jump Shot,Left Side Center,4,1.0
5,4.51,2,2012-04-29,Casa,DEN,Hook Shot,Center,4,1.0
26,4.26,3,2012-04-29,Casa,DEN,Jump Shot,Left Side Center,4,0.0
2,2.38,2,2012-04-29,Casa,DEN,Layup Shot,Center,4,1.0
1,9.15,2,2012-05-01,Casa,DEN,Driving Dunk Shot,Center,1,0.0
19,7.51,2,2012-05-01,Casa,DEN,Fadeaway Jump Shot,Right Side Center,1,1.0
7,7.15,2,2012-05-01,Casa,DEN,Jump Shot,Center,1,0.0
14,5.49,2,2012-05-01,Casa,DEN,Jump Shot,Left Side,1,1.0
20,4.3,2,2012-05-01,Casa,DEN,Jump Shot,Left Side Center,1,0.0
13,1.44,2,2012-05-01,Casa,DEN,Jump Shot,Right Side,1,1.0
15,1.11,2,2012-05-01,Casa,DEN,Pullup Jump shot,Right Side,1,1.0
24,0.5,3,2012-05-01,Casa,DEN,Jump Shot,Right Side Center,1,1.0
25,7.17,3,2012-05-01,Casa,DEN,Jump Shot,Left Side Center,2,0.0
20,6.41,2,2012-05-01,Casa,DEN,Jump Shot,Right Side Center,2,1.0
20,6.5,2,2012-05-01,Casa,DEN,Pullup Jump shot,Right Side Center,2,1.0
22,5.12,2,2012-05-01,Casa,DEN,Jump Shot,Left Side Center,2,1.0
1,11.25,2,2012-05-01,Casa,DEN,Reverse Layup Shot,Center,3,0.0
16,11.15,2,2012-05-01,Casa,DEN,Fadeaway Jump Shot,Right Side Center,3,1.0
1,10.16,2,2012-05-01,Casa,DEN,Slam Dunk Shot,Center,3,1.0
28,8.27,3,2012-05-01,Casa,DEN,Jump Shot,Right Side Center,3,0.0
15,7.32,2,2012-05-01,Casa,DEN,Turnaround Jump Shot,Left Side,3,1.0
1,4.27,2,2012-05-01,Casa,DEN,Finger Roll Layup Shot,Center,3,1.0
20,3.36,2,2012-05-01,Casa,DEN,Fadeaway Jump Shot,Left Side,3,0.0
8,2.35,2,2012-05-01,Casa,DEN,Jump Shot,Center,3,0.0
1,0.51,2,2012-05-01,Casa,DEN,Driving Layup Shot,Center,3,1.0
34,0.1,3,2012-05-01,Casa,DEN,Jump Shot,Right Side Center,3,0.0
2,6.3,2,2012-05-01,Casa,DEN,Reverse Layup Shot,Center,4,0.0
13,4.43,2,2012-05-01,Casa,DEN,Turnaround Fadeaway shot,Right Side,4,0.0
25,4.5,3,2012-05-01,Casa,DEN,Jump Shot,Left Side Center,4,1.0
25,3.27,3,2012-05-01,Casa,DEN,Jump Shot,Right Side Center,4,0.0
20,1.32,2,2012-05-01,Casa,DEN,Jump Shot,Left Side,4,0.0
0,0.54,2,2012-05-01,Casa,DEN,Layup Shot,Center,4,0.0
19,0.36,2,2012-05-01,Casa,DEN,Jump Shot,Left Side Center,4,0.0
16,11.3,2,2012-05-04,Visitante,DEN,Jump Shot,Left Side,1,0.0
1,9.4,2,2012-05-04,Visitante,DEN,Finger Roll Layup Shot,Center,1,1.0
18,5.56,2,2012-05-04,Visitante,DEN,Jump Shot,Center,1,1.0
21,3.1,2,2012-05-04,Visitante,DEN,Jump Shot,Left Side,1,0.0
20,2.28,2,2012-05-04,Visitante,DEN,Jump Shot,Left Side,1,0.0
26,7.4,3,2012-05-04,Visitante,DEN,Jump Shot,Center,2,1.0
19,6.16,2,2012-05-04,Visitante,DEN,Jump Shot,Center,2,0.0
16,5.49,2,2012-05-04,Visitante,DEN,Fadeaway Jump Shot,Left Side,2,0.0
23,5.25,3,2012-05-04,Visitante,DEN,Fadeaway Jump Shot,Left Side,2,1.0
25,4.12,3,2012-05-04,Visitante,DEN,Jump Shot,Center,2,0.0
12,1.52,2,2012-05-04,Visitante,DEN,Turnaround Fadeaway shot,Left Side,2,0.0
26,0.3,3,2012-05-04,Visitante,DEN,Jump Shot,Center,2,0.0
5,11.15,2,2012-05-04,Visitante,DEN,Running Jump Shot,Center,3,0.0
27,9.29,3,2012-05-04,Visitante,DEN,Jump Shot,Left Side Center,3,0.0
1,7.32,2,2012-05-04,Visitante,DEN,Driving Layup Shot,Center,3,0.0
26,7.22,3,2012-05-04,Visitante,DEN,Jump Shot,Right Side Center,3,1.0
1,3.59,2,2012-05-04,Visitante,DEN,Driving Layup Shot,Center,3,0.0
8,1.24,2,2012-05-04,Visitante,DEN,Jump Shot,Center,3,0.0
31,0.2,3,2012-05-04,Visitante,DEN,Jump Shot,Left Side Center,3,0.0
24,6.4,3,2012-05-04,Visitante,DEN,Fadeaway Jump Shot,Right Side,4,0.0
25,3.12,3,2012-05-04,Visitante,DEN,Jump Shot,Left Side Center,4,0.0
25,0.4,3,2012-05-04,Visitante,DEN,Jump Shot,Center,4,0.0
1,0.25,2,2012-05-04,Visitante,DEN,Driving Layup Shot,Center,4,0.0
3,11.9,2,2012-05-06,Visitante,DEN,Jump Shot,Center,1,0.0
2,11.7,2,2012-05-06,Visitante,DEN,Layup Shot,Center,1,0.0
2,7.33,2,2012-05-06,Visitante,DEN,Driving Layup Shot,Center,1,0.0
25,5.26,3,2012-05-06,Visitante,DEN,Jump Shot,Right Side Center,1,1.0
0,4.3,2,2012-05-06,Visitante,DEN,Driving Layup Shot,Center,1,1.0
17,4.22,2,2012-05-06,Visitante,DEN,Fadeaway Jump Shot,Left Side,1,0.0
21,2.35,2,2012-05-06,Visitante,DEN,Fadeaway Jump Shot,Left Side Center,1,0.0
19,2.4,2,2012-05-06,Visitante,DEN,Jump Shot,Left Side,1,0.0
1,2.1,2,2012-05-06,Visitante,DEN,Driving Layup Shot,Center,1,0.0
12,5.37,2,2012-05-06,Visitante,DEN,Jump Bank Shot,Left Side,2,0.0
26,3.5,3,2012-05-06,Visitante,DEN,Jump Shot,Right Side Center,2,1.0
25,1.42,3,2012-05-06,Visitante,DEN,Jump Shot,Center,2,0.0
27,0.45,3,2012-05-06,Visitante,DEN,Jump Shot,Right Side Center,2,0.0
5,10.25,2,2012-05-06,Visitante,DEN,Jump Shot,Center,3,0.0
20,9.46,2,2012-05-06,Visitante,DEN,Jump Shot,Right Side,3,0.0
8,8.56,2,2012-05-06,Visitante,DEN,Turnaround Jump Shot,Center,3,1.0
5,7.45,2,2012-05-06,Visitante,DEN,Jump Shot,Center,3,0.0
24,6.4,3,2012-05-06,Visitante,DEN,Jump Shot,Left Side Center,3,0.0
13,5.32,2,2012-05-06,Visitante,DEN,Jump Shot,Center,3,1.0
2,1.5,2,2012-05-06,Visitante,DEN,Driving Layup Shot,Center,3,1.0
28,6.22,3,2012-05-06,Visitante,DEN,Step Back Jump shot,Left Side Center,4,0.0
10,6.4,2,2012-05-06,Visitante,DEN,Jump Shot,Left Side,4,0.0
6,5.7,2,2012-05-06,Visitante,DEN,Fadeaway Jump Shot,Center,4,0.0
9,3.18,2,2012-05-06,Visitante,DEN,Jump Shot,Center,4,1.0
27,2.41,3,2012-05-06,Visitante,DEN,Jump Shot,Right Side Center,4,0.0
25,11.36,3,2012-05-08,Casa,DEN,Jump Shot,Left Side Center,1,0.0
3,11.4,2,2012-05-08,Casa,DEN,Layup Shot,Center,1,0.0
10,8.41,2,2012-05-08,Casa,DEN,Jump Shot,Left Side,1,0.0
27,7.23,3,2012-05-08,Casa,DEN,Jump Shot,Right Side Center,1,0.0
12,5.25,2,2012-05-08,Casa,DEN,Pullup Jump shot,Left Side,1,0.0
3,4.5,2,2012-05-08,Casa,DEN,Turnaround Jump Shot,Center,1,1.0
19,2.15,2,2012-05-08,Casa,DEN,Jump Shot,Right Side Center,1,0.0
24,1.54,3,2012-05-08,Casa,DEN,Jump Shot,Left Side,1,0.0
2,0.59,2,2012-05-08,Casa,DEN,Layup Shot,Center,1,1.0
15,0.17,2,2012-05-08,Casa,DEN,Fadeaway Jump Shot,Center,1,0.0
2,4.34,2,2012-05-08,Casa,DEN,Driving Layup Shot,Center,2,0.0
16,3.48,2,2012-05-08,Casa,DEN,Jump Shot,Left Side Center,2,1.0
1,0.4,2,2012-05-08,Casa,DEN,Driving Slam Dunk Shot,Center,2,1.0
22,11.33,2,2012-05-08,Casa,DEN,Jump Shot,Left Side Center,3,1.0
18,9.2,2,2012-05-08,Casa,DEN,Jump Shot,Center,3,0.0
14,8.5,2,2012-05-08,Casa,DEN,Fadeaway Jump Shot,Left Side,3,0.0
11,7.5,2,2012-05-08,Casa,DEN,Jump Shot,Center,3,0.0
2,4.0,2,2012-05-08,Casa,DEN,Driving Layup Shot,Center,3,1.0
3,3.26,2,2012-05-08,Casa,DEN,Floating Jump shot,Center,3,1.0
26,3.3,3,2012-05-08,Casa,DEN,Jump Shot,Left Side Center,3,1.0
2,11.47,2,2012-05-08,Casa,DEN,Layup Shot,Center,4,0.0
7,11.11,2,2012-05-08,Casa,DEN,Floating Jump shot,Center,4,0.0
12,11.5,2,2012-05-08,Casa,DEN,Fadeaway Jump Shot,Center,4,1.0
2,10.23,2,2012-05-08,Casa,DEN,Driving Layup Shot,Center,4,0.0
26,9.22,3,2012-05-08,Casa,DEN,Jump Shot,Left Side Center,4,0.0
26,4.45,3,2012-05-08,Casa,DEN,Jump Shot,Center,4,0.0
27,2.33,3,2012-05-08,Casa,DEN,Jump Shot,Left Side Center,4,1.0
26,1.25,3,2012-05-08,Casa,DEN,Jump Shot,Left Side Center,4,1.0
23,0.59,3,2012-05-08,Casa,DEN,Jump Shot,Right Side,4,0.0
4,0.28,2,2012-05-08,Casa,DEN,Jump Bank Shot,Center,4,0.0
27,0.2,3,2012-05-08,Casa,DEN,Jump Shot,Right Side Center,4,0.0
25,0.5,3,2012-05-08,Casa,DEN,Jump Shot,Left Side Center,4,0.0
20,10.31,2,2012-05-10,Visitante,DEN,Jump Shot,Left Side,1,0.0
20,10.17,2,2012-05-10,Visitante,DEN,Jump Shot,Center,1,0.0
20,8.25,2,2012-05-10,Visitante,DEN,Jump Shot,Center,1,0.0
18,6.37,2,2012-05-10,Visitante,DEN,Jump Shot,Right Side Center,1,0.0
6,5.2,2,2012-05-10,Visitante,DEN,Jump Shot,Center,1,0.0
22,2.4,2,2012-05-10,Visitante,DEN,Jump Shot,Right Side Center,1,1.0
17,0.5,2,2012-05-10,Visitante,DEN,Jump Shot,Right Side Center,1,1.0
26,0.31,3,2012-05-10,Visitante,DEN,Jump Shot,Right Side Center,1,0.0
26,8.22,3,2012-05-10,Visitante,DEN,Jump Shot,Left Side Center,2,1.0
18,7.6,2,2012-05-10,Visitante,DEN,Jump Shot,Right Side Center,2,0.0
15,4.56,2,2012-05-10,Visitante,DEN,Jump Shot,Center,2,1.0
1,4.27,2,2012-05-10,Visitante,DEN,Dunk Shot,Center,2,1.0
25,2.52,3,2012-05-10,Visitante,DEN,Jump Shot,Center,2,0.0
25,9.24,3,2012-05-10,Visitante,DEN,Jump Shot,Right Side Center,3,0.0
0,7.5,2,2012-05-10,Visitante,DEN,Driving Layup Shot,Center,3,1.0
19,6.32,2,2012-05-10,Visitante,DEN,Turnaround Jump Shot,Left Side Center,3,1.0
17,5.39,2,2012-05-10,Visitante,DEN,Turnaround Fadeaway shot,Left Side,3,1.0
14,2.41,2,2012-05-10,Visitante,DEN,Turnaround Fadeaway shot,Left Side,3,0.0
1,2.12,2,2012-05-10,Visitante,DEN,Reverse Layup Shot,Center,3,1.0
15,1.43,2,2012-05-10,Visitante,DEN,Jump Shot,Right Side,3,0.0
14,0.3,2,2012-05-10,Visitante,DEN,Jump Shot,Right Side,3,1.0
17,11.8,2,2012-05-10,Visitante,DEN,Turnaround Jump Shot,Right Side,4,1.0
17,10.0,2,2012-05-10,Visitante,DEN,Fadeaway Jump Shot,Left Side Center,4,0.0
22,9.49,2,2012-05-12,Casa,DEN,Jump Shot,Center,1,0.0
12,8.32,2,2012-05-12,Casa,DEN,Jump Shot,Left Side,1,1.0
1,1.51,2,2012-05-12,Casa,DEN,Layup Shot,Center,1,1.0
7,0.26,2,2012-05-12,Casa,DEN,Jump Shot,Center,1,0.0
7,8.57,2,2012-05-12,Casa,DEN,Jump Shot,Center,2,0.0
1,3.46,2,2012-05-12,Casa,DEN,Layup Shot,Center,2,0.0
